ID,TextId,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Datetime
1744,582,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems,Boredom,21/05/2023 21:00,MovieBuff,Instagram,SnackCrisis,18,35,Canada,2023,5,21,21,2023-05-21 21:00:00
1745,582,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems,Boredom,21/05/2023 21:00,MovieBuff,Instagram,TeenLife,18,35,Canada,2023,5,21,21,2023-05-21 21:00:00
1747,583,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,Joy,22/05/2023 14:30,SelfieAddict,Facebook,SelfieStruggle,22,45,UK,2023,5,22,14,2023-05-22 14:30:00
1748,583,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,Joy,22/05/2023 14:30,SelfieAddict,Facebook,TeenConfessions,22,45,UK,2023,5,22,14,2023-05-22 14:30:00
1750,584,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife,Frustration,23/05/2023 16:45,AudioExplorer,Twitter,TeenProblems,20,40,USA,2023,5,23,16,2023-05-23 16:45:00
1751,584,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife,Frustration,23/05/2023 16:45,AudioExplorer,Twitter,LostHeadphones,20,40,USA,2023,5,23,16,2023-05-23 16:45:00
1753,585,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,Surprise,24/05/2023 13:15,MemeCreator,Instagram,StudyingMemes,25,50,Canada,2023,5,24,13,2023-05-24 13:15:00
1754,585,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,Surprise,24/05/2023 13:15,MemeCreator,Instagram,TeenLife,25,50,Canada,2023,5,24,13,2023-05-24 13:15:00
1756,586,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles",Indifference,25/05/2023 19:00,FashionBlunder,Facebook,WeekendOops,20,40,USA,2023,5,25,19,2023-05-25 19:00:00
1757,586,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles",Indifference,25/05/2023 19:00,FashionBlunder,Facebook,TeenFashion,20,40,USA,2023,5,25,19,2023-05-25 19:00:00
1759,587,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements,Satisfaction,26/05/2023 14:20,GroupGenius,Twitter,TeenSuccess,28,55,UK,2023,5,26,14,2023-05-26 14:20:00
1760,587,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements,Satisfaction,26/05/2023 14:20,GroupGenius,Twitter,ProjectMiracle,28,55,UK,2023,5,26,14,2023-05-26 14:20:00
1762,588,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",Disgust,27/05/2023 21:15,ChipExplorer,Instagram,TeenChef,22,45,Canada,2023,5,27,21,2023-05-27 21:15:00
1763,588,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",Disgust,27/05/2023 21:15,ChipExplorer,Instagram,CookingFail,22,45,Canada,2023,5,27,21,2023-05-27 21:15:00
1765,589,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Surprise,28/05/2023 12:00,ExcitementSeeker,Facebook,ClassEvent,18,35,USA,2023,5,28,12,2023-05-28 12:00:00
1766,589,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Surprise,28/05/2023 12:00,ExcitementSeeker,Facebook,TeenExcitement,18,35,USA,2023,5,28,12,2023-05-28 12:00:00
1768,590,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading",Joy,29/05/2023 23:30,NightReader,Twitter,BookDiscoveries,30,60,UK,2023,5,29,23,2023-05-29 23:30:00
1769,590,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading",Joy,29/05/2023 23:30,NightReader,Twitter,TeenReading,30,60,UK,2023,5,29,23,2023-05-29 23:30:00
1771,591,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming",Excitement,30/05/2023 20:45,GamingEnthusiast,Instagram,GameOn,22,45,USA,2023,5,30,20,2023-05-30 20:45:00
1772,591,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming",Excitement,30/05/2023 20:45,GamingEnthusiast,Instagram,TeenGamer,22,45,USA,2023,5,30,20,2023-05-30 20:45:00
1774,592,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,Joy,31/05/2023 15:30,LazyWatcher,Facebook,BingeWatchDay,35,70,Canada,2023,5,31,15,2023-05-31 15:30:00
1775,592,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,Joy,31/05/2023 15:30,LazyWatcher,Facebook,TeenLife,35,70,Canada,2023,5,31,15,2023-05-31 15:30:00
1777,593,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,Excitement,01/06/2023 18:00,TrendExplorer,Twitter,FashionGoals,20,40,USA,2023,6,1,18,2023-06-01 18:00:00
1778,593,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,Excitement,01/06/2023 18:00,TrendExplorer,Twitter,TeenStyle,20,40,USA,2023,6,1,18,2023-06-01 18:00:00
1780,594,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,Frustration,02/06/2023 14:30,MusicalExplorer,Instagram,InstrumentLearning,28,55,UK,2023,6,2,14,2023-06-02 14:30:00
1781,594,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,Frustration,02/06/2023 14:30,MusicalExplorer,Instagram,TeenMusic,28,55,UK,2023,6,2,14,2023-06-02 14:30:00
1783,595,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover,Joy,03/06/2023 21:15,MusicAficionado,Facebook,MusicTherapy,22,45,Canada,2023,6,3,21,2023-06-03 21:15:00
1784,595,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover,Joy,03/06/2023 21:15,MusicAficionado,Facebook,TeenPlaylist,22,45,Canada,2023,6,3,21,2023-06-03 21:15:00
1786,596,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef,Pride,04/06/2023 19:30,HomeChef,Twitter,CookingSuccess,25,50,USA,2023,6,4,19,2023-06-04 19:30:00
1787,596,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef,Pride,04/06/2023 19:30,HomeChef,Twitter,TeenCook,25,50,USA,2023,6,4,19,2023-06-04 19:30:00
1789,597,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape,Excitement,05/06/2023 10:00,AdventureSeeker,Instagram,GetawayGoals,18,35,UK,2023,6,5,10,2023-06-05 10:00:00
1790,597,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape,Excitement,05/06/2023 10:00,AdventureSeeker,Instagram,TeenTravel,18,35,UK,2023,6,5,10,2023-06-05 10:00:00
1792,598,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight,Joy,06/06/2023 22:30,DanceEnthusiast,Facebook,MusicMagic,28,55,Canada,2023,6,6,22,2023-06-06 22:30:00
1793,598,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight,Joy,06/06/2023 22:30,DanceEnthusiast,Facebook,TeenConcert,28,55,Canada,2023,6,6,22,2023-06-06 22:30:00
1795,599,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Joy,07/06/2023 12:45,NostalgiaExplorer,Twitter,ChildhoodMemories,22,45,USA,2023,6,7,12,2023-06-07 12:45:00
1796,599,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Joy,07/06/2023 12:45,NostalgiaExplorer,Twitter,TeenCartoons,22,45,USA,2023,6,7,12,2023-06-07 12:45:00
1798,600,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,Excitement,08/06/2023 16:00,HomeDecorator,Instagram,DIYGoals,35,70,UK,2023,6,8,16,2023-06-08 16:00:00
1799,600,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,Excitement,08/06/2023 16:00,HomeDecorator,Instagram,TeenCreative,35,70,UK,2023,6,8,16,2023-06-08 16:00:00
1801,601,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover",Curiosity,09/06/2023 14:00,ArtExplorer,Facebook,CulturalDay,20,40,USA,2023,6,9,14,2023-06-09 14:00:00
1802,601,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover",Curiosity,09/06/2023 14:00,ArtExplorer,Facebook,TeenCuriosity,20,40,USA,2023,6,9,14,2023-06-09 14:00:00
1804,602,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,Curiosity,10/06/2023 17:30,ThoughtfulBlogger,Twitter,BloggingJourney,30,60,Canada,2023,6,10,17,2023-06-10 17:30:00
1805,602,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,Curiosity,10/06/2023 17:30,ThoughtfulBlogger,Twitter,TeenThoughts,30,60,Canada,2023,6,10,17,2023-06-10 17:30:00
1807,603,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Contentment,11/06/2023 15:30,NovelEnthusiast,Instagram,QuietMoments,35,70,USA,2023,6,11,15,2023-06-11 15:30:00
1808,603,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Contentment,11/06/2023 15:30,NovelEnthusiast,Instagram,BookishEscape,35,70,USA,2023,6,11,15,2023-06-11 15:30:00
1810,604,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging",Gratitude,12/06/2023 18:00,WiseSoul,Twitter,AgingGracefully,28,55,UK,2023,6,12,18,2023-06-12 18:00:00
1811,604,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging",Gratitude,12/06/2023 18:00,WiseSoul,Twitter,Memories,28,55,UK,2023,6,12,18,2023-06-12 18:00:00
1813,605,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer,Curiosity,13/06/2023 14:45,ArtAdventurer,Facebook,ArtDiscovery,22,45,Canada,2023,6,13,14,2023-06-13 14:45:00
1814,605,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer,Curiosity,13/06/2023 14:45,ArtAdventurer,Facebook,SeniorArtist,22,45,Canada,2023,6,13,14,2023-06-13 14:45:00
1816,606,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys,Contentment,14/06/2023 19:30,HomeChefSenior,Instagram,HappinessInFood,25,50,USA,2023,6,14,19,2023-06-14 19:30:00
1817,606,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys,Contentment,14/06/2023 19:30,HomeChefSenior,Instagram,SeniorLife,25,50,USA,2023,6,14,19,2023-06-14 19:30:00
1819,607,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate,Curiosity,15/06/2023 12:15,LinguisticExplorer,Twitter,MindEnrichment,30,60,UK,2023,6,15,12,2023-06-15 12:15:00
1820,607,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate,Curiosity,15/06/2023 12:15,LinguisticExplorer,Twitter,SeniorLearning,30,60,UK,2023,6,15,12,2023-06-15 12:15:00
1822,608,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies",Joy,16/06/2023 21:45,MusicConnoisseur,Facebook,MusicLover,18,35,Canada,2023,6,16,21,2023-06-16 21:45:00
1823,608,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies",Joy,16/06/2023 21:45,MusicConnoisseur,Facebook,SeniorConcert,18,35,Canada,2023,6,16,21,2023-06-16 21:45:00
1825,609,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer,Joy,17/06/2023 15:00,PhotographySenior,Instagram,NatureCapture,35,70,USA,2023,6,17,15,2023-06-17 15:00:00
1826,609,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer,Joy,17/06/2023 15:00,PhotographySenior,Instagram,SeniorMoments,35,70,USA,2023,6,17,15,2023-06-17 15:00:00
1828,610,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",Contentment,18/06/2023 11:30,TeaTimeSenior,Twitter,FriendshipGoals,28,55,UK,2023,6,18,11,2023-06-18 11:30:00
1829,610,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",Contentment,18/06/2023 11:30,TeaTimeSenior,Twitter,SeniorBonding,28,55,UK,2023,6,18,11,2023-06-18 11:30:00
1831,611,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour",Joy,19/06/2023 16:30,RoadTripSenior,Facebook,CherishedPlaces,22,45,Canada,2023,6,19,16,2023-06-19 16:30:00
1832,611,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour",Joy,19/06/2023 16:30,RoadTripSenior,Facebook,SeniorTravel,22,45,Canada,2023,6,19,16,2023-06-19 16:30:00
1834,612,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging",Joy,20/06/2023 14:20,ChoirEnthusiast,Instagram,MusicHarmony,20,40,USA,2023,6,20,14,2023-06-20 14:20:00
1835,612,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging",Joy,20/06/2023 14:20,ChoirEnthusiast,Instagram,SeniorVoices,20,40,USA,2023,6,20,14,2023-06-20 14:20:00
1837,613,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind",Contentment,21/06/2023 19:00,MeditationSenior,Twitter,MindfulLiving,18,35,UK,2023,6,21,19,2023-06-21 19:00:00
1838,613,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind",Contentment,21/06/2023 19:00,MeditationSenior,Twitter,SeniorCalm,18,35,UK,2023,6,21,19,2023-06-21 19:00:00
1840,614,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty",Contentment,22/06/2023 13:45,GardenEnthusiast,Facebook,NatureWonders,25,50,USA,2023,6,22,13,2023-06-22 13:45:00
1841,614,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty",Contentment,22/06/2023 13:45,GardenEnthusiast,Facebook,SeniorGarden,25,50,USA,2023,6,22,13,2023-06-22 13:45:00
1843,615,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers",Contentment,23/06/2023 18:45,WineConnoisseur,Instagram,LifeWellLived,28,55,UK,2023,6,23,18,2023-06-23 18:45:00
1844,615,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers",Contentment,23/06/2023 18:45,WineConnoisseur,Instagram,SeniorWine,28,55,UK,2023,6,23,18,2023-06-23 18:45:00
1846,616,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry",Joy,24/06/2023 16:15,ArtisticSenior,Twitter,CreativityAtAnyAge,22,45,Canada,2023,6,24,16,2023-06-24 16:15:00
1847,616,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry",Joy,24/06/2023 16:15,ArtisticSenior,Twitter,SeniorCreativity,22,45,Canada,2023,6,24,16,2023-06-24 16:15:00
1849,617,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",Gratitude,25/06/2023 20:30,MemoiristSenior,Facebook,LifetimeExperiences,35,70,USA,2023,6,25,20,2023-06-25 20:30:00
1850,617,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",Gratitude,25/06/2023 20:30,MemoiristSenior,Facebook,SeniorMemoir,35,70,USA,2023,6,25,20,2023-06-25 20:30:00
1852,618,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning",Curiosity,26/06/2023 14:00,HistoryEnthusiast,Instagram,LifetimeAdventure,30,60,UK,2023,6,26,14,2023-06-26 14:00:00
1853,618,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning",Curiosity,26/06/2023 14:00,HistoryEnthusiast,Instagram,SeniorCuriosity,30,60,UK,2023,6,26,14,2023-06-26 14:00:00
1855,619,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking",Contentment,27/06/2023 17:45,FamilyChefSenior,Twitter,KitchenMemories,20,40,USA,2023,6,27,17,2023-06-27 17:45:00
1856,619,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking",Contentment,27/06/2023 17:45,FamilyChefSenior,Twitter,SeniorCulinary,20,40,USA,2023,6,27,17,2023-06-27 17:45:00
1858,620,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer",Joy,28/06/2023 22:15,NaturePhotographySenior,Facebook,OutdoorBeauty,18,35,UK,2023,6,28,22,2023-06-28 22:15:00
1859,620,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer",Joy,28/06/2023 22:15,NaturePhotographySenior,Facebook,SeniorClicks,18,35,UK,2023,6,28,22,2023-06-28 22:15:00
1861,621,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic",Joy,29/06/2023 16:30,JazzMusicLover,Instagram,TimelessTunes,25,50,USA,2023,6,29,16,2023-06-29 16:30:00
1862,621,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic",Joy,29/06/2023 16:30,JazzMusicLover,Instagram,SeniorJazz,25,50,USA,2023,6,29,16,2023-06-29 16:30:00
1864,622,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter",Gratitude,30/06/2023 19:30,SeniorWordsmith,Twitter,SoulfulWriting,28,55,UK,2023,6,30,19,2023-06-30 19:30:00
1865,622,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter",Gratitude,30/06/2023 19:30,SeniorWordsmith,Twitter,SeniorReflections,28,55,UK,2023,6,30,19,2023-06-30 19:30:00
1867,623,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer",Excitement,01/07/2023 14:00,SoloAdventurer,Instagram,DiscoverNewPlaces,30,60,USA,2023,7,1,14,2023-07-01 14:00:00
1868,623,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer",Excitement,01/07/2023 14:00,SoloAdventurer,Instagram,SeniorTravel,30,60,USA,2023,7,1,14,2023-07-01 14:00:00
1870,624,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides",Joy,02/07/2023 18:30,CarEnthusiastSenior,Facebook,RoadTripDownMemoryLane,22,45,UK,2023,7,2,18,2023-07-02 18:30:00
1871,624,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides",Joy,02/07/2023 18:30,CarEnthusiastSenior,Facebook,SeniorCars,22,45,UK,2023,7,2,18,2023-07-02 18:30:00
1873,625,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener",Joy,03/07/2023 12:45,GreenThumbSenior,Twitter,GardenFriends,28,55,Canada,2023,7,3,12,2023-07-03 12:45:00
1874,625,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener",Joy,03/07/2023 12:45,GreenThumbSenior,Twitter,SeniorGreenThumb,28,55,Canada,2023,7,3,12,2023-07-03 12:45:00
1876,626,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost",Contentment,04/07/2023 17:00,FamilyHostSenior,Instagram,HeartwarmingMoments,35,70,USA,2023,7,4,17,2023-07-04 17:00:00
1877,626,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost",Contentment,04/07/2023 17:00,FamilyHostSenior,Instagram,SeniorFamily,35,70,USA,2023,7,4,17,2023-07-04 17:00:00
1879,627,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer",Joy,05/07/2023 20:15,DanceEnthusiastSenior,Twitter,DanceLife,18,35,UK,2023,7,5,20,2023-07-05 20:15:00
1880,627,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer",Joy,05/07/2023 20:15,DanceEnthusiastSenior,Twitter,SeniorMoves,18,35,UK,2023,7,5,20,2023-07-05 20:15:00
1882,628,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover",Joy,06/07/2023 14:30,ArtGalleryVisitor,Facebook,CreativeExpressions,25,50,USA,2023,7,6,14,2023-07-06 14:30:00
1883,628,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover",Joy,06/07/2023 14:30,ArtGalleryVisitor,Facebook,SeniorArt,25,50,USA,2023,7,6,14,2023-07-06 14:30:00
1885,629,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders",Joy,07/07/2023 19:45,SeniorBookClub,Instagram,BookishTalks,22,45,UK,2023,7,7,19,2023-07-07 19:45:00
1886,629,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders",Joy,07/07/2023 19:45,SeniorBookClub,Instagram,SeniorBookworms,22,45,UK,2023,7,7,19,2023-07-07 19:45:00
1888,630,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy",Contentment,08/07/2023 16:00,SeniorPicnicHost,Twitter,FriendshipSunshine,30,60,Canada,2023,7,8,16,2023-07-08 16:00:00
1889,630,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy",Contentment,08/07/2023 16:00,SeniorPicnicHost,Twitter,SeniorMemories,30,60,Canada,2023,7,8,16,2023-07-08 16:00:00
1891,631,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor",Joy,09/07/2023 22:30,SeniorActor,Facebook,StagePassion,20,40,USA,2023,7,9,22,2023-07-09 22:30:00
1892,631,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor",Joy,09/07/2023 22:30,SeniorActor,Facebook,SeniorTheater,20,40,USA,2023,7,9,22,2023-07-09 22:30:00
1894,632,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker",Excitement,10/07/2023 14:20,SeniorHikerExplorer,Instagram,NatureTrailBlazer,28,55,UK,2023,7,10,14,2023-07-10 14:20:00
1895,632,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker",Excitement,10/07/2023 14:20,SeniorHikerExplorer,Instagram,SeniorExplorer,28,55,UK,2023,7,10,14,2023-07-10 14:20:00
1897,633,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer,Gratitude,11/07/2023 18:45,SeniorPhotographerExhibitor,Twitter,LifeInPictures,22,45,Canada,2023,7,11,18,2023-07-11 18:45:00
1898,633,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer,Gratitude,11/07/2023 18:45,SeniorPhotographerExhibitor,Twitter,SeniorExhibition,22,45,Canada,2023,7,11,18,2023-07-11 18:45:00
1900,634,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist",Excitement,12/07/2023 13:45,SeniorCyclingEnthusiast,Facebook,OpenRoadAdventures,25,50,USA,2023,7,12,13,2023-07-12 13:45:00
1901,634,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist",Excitement,12/07/2023 13:45,SeniorCyclingEnthusiast,Facebook,SeniorCycling,25,50,USA,2023,7,12,13,2023-07-12 13:45:00
1903,635,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",Joy,13/07/2023 20:00,SeniorWineConnoisseur,Instagram,AgedToPerfection,35,70,UK,2023,7,13,20,2023-07-13 20:00:00
1904,635,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",Joy,13/07/2023 20:00,SeniorWineConnoisseur,Instagram,SeniorCheers,35,70,UK,2023,7,13,20,2023-07-13 20:00:00
1906,636,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer",Joy,14/07/2023 16:15,SeniorBallroomDancer,Twitter,GracefulMoves,20,40,USA,2023,7,14,16,2023-07-14 16:15:00
1907,636,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer",Joy,14/07/2023 16:15,SeniorBallroomDancer,Twitter,SeniorDance,20,40,USA,2023,7,14,16,2023-07-14 16:15:00
1909,637,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist",Joy,15/07/2023 19:30,SeniorPaintingOrganizer,Facebook,CommunityArt,28,55,Canada,2023,7,15,19,2023-07-15 19:30:00
1910,637,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist",Joy,15/07/2023 19:30,SeniorPaintingOrganizer,Facebook,SeniorCreativity,28,55,Canada,2023,7,15,19,2023-07-15 19:30:00
1912,638,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing",Gratitude,16/07/2023 14:00,SeniorMemoriesHost,Instagram,FriendshipAdventures,30,60,USA,2023,7,16,14,2023-07-16 14:00:00
1913,638,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing",Gratitude,16/07/2023 14:00,SeniorMemoriesHost,Instagram,SeniorNostalgia,30,60,USA,2023,7,16,14,2023-07-16 14:00:00
